,precision,recall,f1,IoU,by_sample_precision,by_sample_recall,by_sample_f1,lam3,threshold,record,evaluation,gold_standard
7,0.21,0.40229885057471265,0.2759526938239159,0.8,0.40066765111380165,0.7817721680314251,0.5298042457631824,48,1.0,01-02-0001,record,E1
8,0.073,0.13984674329501914,0.09592641261498029,0.9,0.40066765111380165,0.7817721680314251,0.5298042457631824,48,1.0,01-02-0001,record,E1
0,0.5037338764426341,0.710727969348659,0.5895907826777911,0.1,0.4606099276003959,0.644032462892074,0.5370928160248708,48,1.5,01-02-0001,record,E1
1,0.5023761031907671,0.7088122605363985,0.5880015891934842,0.2,0.4606099276003959,0.644032462892074,0.5370928160248708,48,1.5,01-02-0001,record,E1
2,0.5010183299389002,0.7068965517241379,0.5864123957091776,0.3,0.4606099276003959,0.644032462892074,0.5370928160248708,48,1.5,01-02-0001,record,E1
3,0.4969450101832994,0.7011494252873564,0.5816448152562574,0.4,0.4606099276003959,0.644032462892074,0.5370928160248708,48,1.5,01-02-0001,record,E1
4,0.48065173116089616,0.6781609195402298,0.5625744934445769,0.5,0.4606099276003959,0.644032462892074,0.5370928160248708,48,1.5,01-02-0001,record,E1
5,0.44738628649015616,0.6312260536398467,0.5236392530790623,0.6,0.4606099276003959,0.644032462892074,0.5370928160248708,48,1.5,01-02-0001,record,E1
6,0.3645621181262729,0.514367816091954,0.42669845053635286,0.7,0.4606099276003959,0.644032462892074,0.5370928160248708,48,1.5,01-02-0001,record,E1
7,0.2545824847250509,0.35919540229885055,0.29797377830750893,0.8,0.4606099276003959,0.644032462892074,0.5370928160248708,48,1.5,01-02-0001,record,E1
8,0.08486082824168364,0.11973180076628352,0.09932459276916965,0.9,0.4606099276003959,0.644032462892074,0.5370928160248708,48,1.5,01-02-0001,record,E1
0,0.5390492359932089,0.6082375478927203,0.5715571557155715,0.1,0.4959415857224482,0.537312753474103,0.5157989255463481,48,2.0,01-02-0001,record,E1
1,0.5382003395585738,0.60727969348659,0.5706570657065706,0.2,0.4959415857224482,0.537312753474103,0.5157989255463481,48,2.0,01-02-0001,record,E1
2,0.5373514431239389,0.6063218390804598,0.5697569756975698,0.3,0.4959415857224482,0.537312753474103,0.5157989255463481,48,2.0,01-02-0001,record,E1
3,0.532258064516129,0.6005747126436781,0.5643564356435643,0.4,0.4959415857224482,0.537312753474103,0.5157989255463481,48,2.0,01-02-0001,record,E1
4,0.5161290322580645,0.5823754789272031,0.5472547254725473,0.5,0.4959415857224482,0.537312753474103,0.5157989255463481,48,2.0,01-02-0001,record,E1
5,0.4685908319185059,0.5287356321839081,0.4968496849684968,0.6,0.4959415857224482,0.537312753474103,0.5157989255463481,48,2.0,01-02-0001,record,E1
6,0.3837011884550085,0.4329501915708812,0.4068406840684069,0.7,0.4959415857224482,0.537312753474103,0.5157989255463481,48,2.0,01-02-0001,record,E1
7,0.2733446519524618,0.30842911877394635,0.28982898289828984,0.8,0.4959415857224482,0.537312753474103,0.5157989255463481,48,2.0,01-02-0001,record,E1
8,0.07979626485568761,0.09003831417624521,0.0846084608460846,0.9,0.4959415857224482,0.537312753474103,0.5157989255463481,48,2.0,01-02-0001,record,E1
0,0.567398119122257,0.5201149425287356,0.5427286356821588,0.1,0.5221999472434714,0.4505432482009313,0.48373231813550255,48,2.5,01-02-0001,record,E1
1,0.5663531870428422,0.5191570881226054,0.541729135432284,0.2,0.5221999472434714,0.4505432482009313,0.48373231813550255,48,2.5,01-02-0001,record,E1
2,0.5642633228840125,0.5172413793103449,0.5397301349325337,0.3,0.5221999472434714,0.4505432482009313,0.48373231813550255,48,2.5,01-02-0001,record,E1
3,0.5611285266457681,0.514367816091954,0.5367316341829086,0.4,0.5221999472434714,0.4505432482009313,0.48373231813550255,48,2.5,01-02-0001,record,E1
4,0.5412748171368861,0.49616858237547895,0.5177411294352824,0.5,0.5221999472434714,0.4505432482009313,0.48373231813550255,48,2.5,01-02-0001,record,E1
5,0.48693834900731453,0.446360153256705,0.46576711644177915,0.6,0.5221999472434714,0.4505432482009313,0.48373231813550255,48,2.5,01-02-0001,record,E1
6,0.3981191222570533,0.3649425287356322,0.3808095952023988,0.7,0.5221999472434714,0.4505432482009313,0.48373231813550255,48,2.5,01-02-0001,record,E1
7,0.2497387669801463,0.2289272030651341,0.23888055972013994,0.8,0.5221999472434714,0.4505432482009313,0.48373231813550255,48,2.5,01-02-0001,record,E1
8,0.07105538140020899,0.06513409961685823,0.06796601699150424,0.9,0.5221999472434714,0.4505432482009313,0.48373231813550255,48,2.5,01-02-0001,record,E1
0,0.58,0.4444444444444444,0.5032537960954447,0.1,0.5354054850320878,0.3805013268274032,0.44485420308596146,48,3.0,01-02-0001,record,E1
1,0.57875,0.4434865900383142,0.5021691973969632,0.2,0.5354054850320878,0.3805013268274032,0.44485420308596146,48,3.0,01-02-0001,record,E1
2,0.5775,0.4425287356321839,0.5010845986984815,0.3,0.5354054850320878,0.3805013268274032,0.44485420308596146,48,3.0,01-02-0001,record,E1
3,0.57375,0.4396551724137931,0.49783080260303686,0.4,0.5354054850320878,0.3805013268274032,0.44485420308596146,48,3.0,01-02-0001,record,E1
4,0.5525,0.42337164750957856,0.47939262472885036,0.5,0.5354054850320878,0.3805013268274032,0.44485420308596146,48,3.0,01-02-0001,record,E1
5,0.49375,0.3783524904214559,0.4284164859002169,0.6,0.5354054850320878,0.3805013268274032,0.44485420308596146,48,3.0,01-02-0001,record,E1
6,0.38875,0.2978927203065134,0.33731019522776573,0.7,0.5354054850320878,0.3805013268274032,0.44485420308596146,48,3.0,01-02-0001,record,E1
7,0.225,0.1724137931034483,0.19522776572668113,0.8,0.5354054850320878,0.3805013268274032,0.44485420308596146,48,3.0,01-02-0001,record,E1
8,0.08,0.06130268199233716,0.06941431670281994,0.9,0.5354054850320878,0.3805013268274032,0.44485420308596146,48,3.0,01-02-0001,record,E1
0,0.40778151889263,0.9536307961504812,0.571278825995807,0.1,0.3470455648157815,0.9255704247268677,0.5048107417565237,45,0.5,01-02-0002,record,E1
1,0.40778151889263,0.9536307961504812,0.571278825995807,0.2,0.3470455648157815,0.9255704247268677,0.5048107417565237,45,0.5,01-02-0002,record,E1
2,0.4066591844369622,0.9510061242344707,0.5697064989517819,0.3,0.3470455648157815,0.9255704247268677,0.5048107417565237,45,0.5,01-02-0002,record,E1
3,0.4006734006734007,0.937007874015748,0.5613207547169812,0.4,0.3470455648157815,0.9255704247268677,0.5048107417565237,45,0.5,01-02-0002,record,E1
4,0.38009726898615787,0.8888888888888888,0.5324947589098532,0.5,0.3470455648157815,0.9255704247268677,0.5048107417565237,45,0.5,01-02-0002,record,E1
5,0.33146277590722034,0.7751531058617673,0.4643605870020964,0.6,0.3470455648157815,0.9255704247268677,0.5048107417565237,45,0.5,01-02-0002,record,E1
6,0.23269734380845492,0.5441819772528433,0.32599580712788256,0.7,0.3470455648157815,0.9255704247268677,0.5048107417565237,45,0.5,01-02-0002,record,E1
7,0.11298166853722409,0.2642169728783902,0.1582809224318658,0.8,0.3470455648157815,0.9255704247268677,0.5048107417565237,45,0.5,01-02-0002,record,E1
8,0.024691358024691357,0.05774278215223097,0.03459119496855346,0.9,0.3470455648157815,0.9255704247268677,0.5048107417565237,45,0.5,01-02-0002,record,E1
0,0.5342902711323764,0.8792650918635171,0.6646825396825397,0.1,0.4790520010011438,0.8386431016690963,0.609782422604825,45,1.0,01-02-0002,record,E1
1,0.5342902711323764,0.8792650918635171,0.6646825396825397,0.2,0.4790520010011438,0.8386431016690963,0.609782422604825,45,1.0,01-02-0002,record,E1
2,0.5321637426900585,0.8757655293088364,0.6620370370370371,0.3,0.4790520010011438,0.8386431016690963,0.609782422604825,45,1.0,01-02-0002,record,E1
3,0.529505582137161,0.8713910761154856,0.6587301587301588,0.4,0.4790520010011438,0.8386431016690963,0.609782422604825,45,1.0,01-02-0002,record,E1
4,0.5119617224880383,0.84251968503937,0.6369047619047619,0.5,0.4790520010011438,0.8386431016690963,0.609782422604825,45,1.0,01-02-0002,record,E1
5,0.47368421052631576,0.7795275590551181,0.5892857142857143,0.6,0.4790520010011438,0.8386431016690963,0.609782422604825,45,1.0,01-02-0002,record,E1
6,0.391812865497076,0.6447944006999126,0.4874338624338625,0.7,0.4790520010011438,0.8386431016690963,0.609782422604825,45,1.0,01-02-0002,record,E1
7,0.23232323232323232,0.38232720909886264,0.289021164021164,0.8,0.4790520010011438,0.8386431016690963,0.609782422604825,45,1.0,01-02-0002,record,E1
8,0.06432748538011696,0.10586176727909011,0.08002645502645503,0.9,0.4790520010011438,0.8386431016690963,0.609782422604825,45,1.0,01-02-0002,record,E1
0,0.6346020761245674,0.8022747156605424,0.7086553323029368,0.1,0.5810158883309953,0.7496314556682119,0.65464044714793,45,1.5,01-02-0002,record,E1
1,0.6346020761245674,0.8022747156605424,0.7086553323029368,0.2,0.5810158883309953,0.7496314556682119,0.65464044714793,45,1.5,01-02-0002,record,E1
2,0.6346020761245674,0.8022747156605424,0.7086553323029368,0.3,0.5810158883309953,0.7496314556682119,0.65464044714793,45,1.5,01-02-0002,record,E1
3,0.6332179930795848,0.800524934383202,0.7071097372488409,0.4,0.5810158883309953,0.7496314556682119,0.65464044714793,45,1.5,01-02-0002,record,E1
4,0.615916955017301,0.778652668416448,0.687789799072643,0.5,0.5810158883309953,0.7496314556682119,0.65464044714793,45,1.5,01-02-0002,record,E1
5,0.582006920415225,0.7357830271216098,0.6499227202472954,0.6,0.5810158883309953,0.7496314556682119,0.65464044714793,45,1.5,01-02-0002,record,E1
6,0.5017301038062284,0.6342957130358705,0.5602782071097373,0.7,0.5810158883309953,0.7496314556682119,0.65464044714793,45,1.5,01-02-0002,record,E1
7,0.32525951557093424,0.4111986001749781,0.3632148377125193,0.8,0.5810158883309953,0.7496314556682119,0.65464044714793,45,1.5,01-02-0002,record,E1
8,0.09411764705882353,0.1189851268591426,0.10510046367851623,0.9,0.5810158883309953,0.7496314556682119,0.65464044714793,45,1.5,01-02-0002,record,E1
0,0.7099827882960413,0.7217847769028871,0.7158351409978309,0.1,0.6549140715436361,0.6625894743738842,0.6587294155963116,45,2.0,01-02-0002,record,E1
1,0.7099827882960413,0.7217847769028871,0.7158351409978309,0.2,0.6549140715436361,0.6625894743738842,0.6587294155963116,45,2.0,01-02-0002,record,E1
2,0.7091222030981067,0.7209098862642169,0.7149674620390456,0.3,0.6549140715436361,0.6625894743738842,0.6587294155963116,45,2.0,01-02-0002,record,E1
3,0.7056798623063684,0.7174103237095363,0.7114967462039046,0.4,0.6549140715436361,0.6625894743738842,0.6587294155963116,45,2.0,01-02-0002,record,E1
4,0.6884681583476764,0.6999125109361329,0.6941431670281994,0.5,0.6549140715436361,0.6625894743738842,0.6587294155963116,45,2.0,01-02-0002,record,E1
5,0.6549053356282272,0.6657917760279966,0.6603036876355748,0.6,0.6549140715436361,0.6625894743738842,0.6587294155963116,45,2.0,01-02-0002,record,E1
6,0.5636833046471601,0.5730533683289589,0.5683297180043385,0.7,0.6549140715436361,0.6625894743738842,0.6587294155963116,45,2.0,01-02-0002,record,E1
7,0.36660929432013767,0.37270341207349084,0.3696312364425163,0.8,0.6549140715436361,0.6625894743738842,0.6587294155963116,45,2.0,01-02-0002,record,E1
8,0.12736660929432014,0.1294838145231846,0.12841648590021693,0.9,0.6549140715436361,0.6625894743738842,0.6587294155963116,45,2.0,01-02-0002,record,E1
0,0.757201646090535,0.6439195100612424,0.6959810874704492,0.1,0.7071458095745582,0.5814687720102865,0.6381787252784787,45,2.5,01-02-0002,record,E1
1,0.757201646090535,0.6439195100612424,0.6959810874704492,0.2,0.7071458095745582,0.5814687720102865,0.6381787252784787,45,2.5,01-02-0002,record,E1
2,0.7561728395061729,0.6430446194225722,0.6950354609929079,0.3,0.7071458095745582,0.5814687720102865,0.6381787252784787,45,2.5,01-02-0002,record,E1
3,0.7489711934156379,0.636920384951881,0.6884160756501183,0.4,0.7071458095745582,0.5814687720102865,0.6381787252784787,45,2.5,01-02-0002,record,E1
4,0.7335390946502057,0.6237970253718286,0.6742316784869977,0.5,0.7071458095745582,0.5814687720102865,0.6381787252784787,45,2.5,01-02-0002,record,E1
5,0.6975308641975309,0.5931758530183727,0.6411347517730496,0.6,0.7071458095745582,0.5814687720102865,0.6381787252784787,45,2.5,01-02-0002,record,E1
6,0.5925925925925926,0.5039370078740157,0.5446808510638298,0.7,0.7071458095745582,0.5814687720102865,0.6381787252784787,45,2.5,01-02-0002,record,E1
7,0.38271604938271603,0.32545931758530183,0.3517730496453901,0.8,0.7071458095745582,0.5814687720102865,0.6381787252784787,45,2.5,01-02-0002,record,E1
8,0.1286008230452675,0.10936132983377078,0.1182033096926714,0.9,0.7071458095745582,0.5814687720102865,0.6381787252784787,45,2.5,01-02-0002,record,E1
0,0.8096415327564895,0.5730533683289589,0.6711065573770493,0.1,0.7618367745399521,0.5113020261748374,0.6119186473903455,45,3.0,01-02-0002,record,E1
1,0.8096415327564895,0.5730533683289589,0.6711065573770493,0.2,0.7618367745399521,0.5113020261748374,0.6119186473903455,45,3.0,01-02-0002,record,E1
2,0.8084054388133498,0.5721784776902887,0.6700819672131147,0.3,0.7618367745399521,0.5113020261748374,0.6119186473903455,45,3.0,01-02-0002,record,E1
3,0.8009888751545118,0.5669291338582677,0.6639344262295083,0.4,0.7618367745399521,0.5113020261748374,0.6119186473903455,45,3.0,01-02-0002,record,E1
4,0.7873918417799752,0.5573053368328958,0.6526639344262294,0.5,0.7618367745399521,0.5113020261748374,0.6119186473903455,45,3.0,01-02-0002,record,E1
5,0.7466007416563659,0.5284339457567804,0.6188524590163935,0.6,0.7618367745399521,0.5113020261748374,0.6119186473903455,45,3.0,01-02-0002,record,E1
6,0.6341161928306551,0.44881889763779526,0.5256147540983606,0.7,0.7618367745399521,0.5113020261748374,0.6119186473903455,45,3.0,01-02-0002,record,E1
7,0.3992583436341162,0.28258967629046366,0.33094262295081966,0.8,0.7618367745399521,0.5113020261748374,0.6119186473903455,45,3.0,01-02-0002,record,E1
8,0.138442521631644,0.09798775153105861,0.11475409836065574,0.9,0.7618367745399521,0.5113020261748374,0.6119186473903455,45,3.0,01-02-0002,record,E1
0,0.4218139171227521,0.9440069991251093,0.5830856525263443,0.1,0.36101223671661575,0.9145345694583217,0.5176731561343202,46,0.5,01-02-0002,record,E1
1,0.4218139171227521,0.9440069991251093,0.5830856525263443,0.2,0.36101223671661575,0.9145345694583217,0.5176731561343202,46,0.5,01-02-0002,record,E1
2,0.42103205629397966,0.9422572178477691,0.5820048635503917,0.3,0.36101223671661575,0.9145345694583217,0.5176731561343202,46,0.5,01-02-0002,record,E1
3,0.41477716966379985,0.9282589676290464,0.5733585517427723,0.4,0.36101223671661575,0.9145345694583217,0.5176731561343202,46,0.5,01-02-0002,record,E1
4,0.3944487881157154,0.8827646544181977,0.5452580383680086,0.5,0.36101223671661575,0.9145345694583217,0.5176731561343202,46,0.5,01-02-0002,record,E1
5,0.3475371383893667,0.7777777777777778,0.4804106998108619,0.6,0.36101223671661575,0.9145345694583217,0.5176731561343202,46,0.5,01-02-0002,record,E1
6,0.24824081313526192,0.5555555555555556,0.3431504998649014,0.7,0.36101223671661575,0.9145345694583217,0.5176731561343202,46,0.5,01-02-0002,record,E1
7,0.12705238467552776,0.28433945756780404,0.17562820859227238,0.8,0.36101223671661575,0.9145345694583217,0.5176731561343202,46,0.5,01-02-0002,record,E1
8,0.03049257232212666,0.06824146981627296,0.04215077006214537,0.9,0.36101223671661575,0.9145345694583217,0.5176731561343202,46,0.5,01-02-0002,record,E1
0,0.5489977728285078,0.8626421697287839,0.6709765226267438,0.1,0.4933535003258691,0.8214443661856481,0.6164635092630865,46,1.0,01-02-0002,record,E1
1,0.5484409799554566,0.8617672790901137,0.6702960190541002,0.2,0.4933535003258691,0.8214443661856481,0.6164635092630865,46,1.0,01-02-0002,record,E1
2,0.5478841870824054,0.8608923884514436,0.6696155154814563,0.3,0.4933535003258691,0.8214443661856481,0.6164635092630865,46,1.0,01-02-0002,record,E1
3,0.5456570155902004,0.8573928258967629,0.6668935011908812,0.4,0.4933535003258691,0.8214443661856481,0.6164635092630865,46,1.0,01-02-0002,record,E1
4,0.5283964365256125,0.8302712160979877,0.6457978904389249,0.5,0.4933535003258691,0.8214443661856481,0.6164635092630865,46,1.0,01-02-0002,record,E1
5,0.48997772828507796,0.7699037620297463,0.5988431439265056,0.6,0.4933535003258691,0.8214443661856481,0.6164635092630865,46,1.0,01-02-0002,record,E1
6,0.41146993318485525,0.6465441819772528,0.502892140183736,0.7,0.4933535003258691,0.8214443661856481,0.6164635092630865,46,1.0,01-02-0002,record,E1
7,0.2410913140311804,0.378827646544182,0.2946580469547465,0.8,0.4933535003258691,0.8214443661856481,0.6164635092630865,46,1.0,01-02-0002,record,E1
8,0.06959910913140312,0.10936132983377078,0.08506294658046956,0.9,0.4933535003258691,0.8214443661856481,0.6164635092630865,46,1.0,01-02-0002,record,E1
0,0.6481614996395098,0.7865266841644795,0.7106719367588932,0.1,0.5953360631179466,0.7323098720741675,0.6567571438539536,46,1.5,01-02-0002,record,E1
1,0.6481614996395098,0.7865266841644795,0.7106719367588932,0.2,0.5953360631179466,0.7323098720741675,0.6567571438539536,46,1.5,01-02-0002,record,E1
2,0.6481614996395098,0.7865266841644795,0.7106719367588932,0.3,0.5953360631179466,0.7323098720741675,0.6567571438539536,46,1.5,01-02-0002,record,E1
3,0.6467195385724586,0.7847769028871391,0.709090909090909,0.4,0.5953360631179466,0.7323098720741675,0.6567571438539536,46,1.5,01-02-0002,record,E1
4,0.6286950252343186,0.7629046369203849,0.6893280632411066,0.5,0.5953360631179466,0.7323098720741675,0.6567571438539536,46,1.5,01-02-0002,record,E1
5,0.5991348233597693,0.7270341207349081,0.6569169960474308,0.6,0.5953360631179466,0.7323098720741675,0.6567571438539536,46,1.5,01-02-0002,record,E1
6,0.5169430425378515,0.6272965879265092,0.5667984189723321,0.7,0.5953360631179466,0.7323098720741675,0.6567571438539536,46,1.5,01-02-0002,record,E1
7,0.33813987022350395,0.410323709536308,0.37075098814229246,0.8,0.5953360631179466,0.7323098720741675,0.6567571438539536,46,1.5,01-02-0002,record,E1
8,0.09372746935832732,0.1137357830271216,0.10276679841897231,0.9,0.5953360631179466,0.7323098720741675,0.6567571438539536,46,1.5,01-02-0002,record,E1
0,0.7216681776971895,0.6964129483814523,0.7088156723063225,0.1,0.6676991963358726,0.6399444726540106,0.6535272876298726,46,2.0,01-02-0002,record,E1
1,0.7216681776971895,0.6964129483814523,0.7088156723063225,0.2,0.6676991963358726,0.6399444726540106,0.6535272876298726,46,2.0,01-02-0002,record,E1
2,0.7207615593834995,0.6955380577427821,0.7079252003561888,0.3,0.6676991963358726,0.6399444726540106,0.6535272876298726,46,2.0,01-02-0002,record,E1
3,0.7162284678150499,0.6911636045494314,0.703472840605521,0.4,0.6676991963358726,0.6399444726540106,0.6535272876298726,46,2.0,01-02-0002,record,E1
4,0.7017225747960109,0.6771653543307087,0.6892252894033838,0.5,0.6676991963358726,0.6399444726540106,0.6535272876298726,46,2.0,01-02-0002,record,E1
5,0.6690843155031732,0.6456692913385826,0.6571682991985752,0.6,0.6676991963358726,0.6399444726540106,0.6535272876298726,46,2.0,01-02-0002,record,E1
6,0.5820489573889392,0.5616797900262467,0.5716829919857523,0.7,0.6676991963358726,0.6399444726540106,0.6535272876298726,46,2.0,01-02-0002,record,E1
